video_id,is_scripted,weather,time,PM_code
S001568_006_0420_C_D_F_0,0,F,D,13
S001569_000_0240_C_D_F_0,0,F,D,17
S001569_001_0072_C_D_F_0,0,F,D,13
S001569_001_0072_C_D_F_0,0,F,D,17
S001569_001_0120_C_D_F_0,0,F,D,17
S001569_002_0140_C_D_F_0,0,F,D,17
S001569_006_0072_C_D_F_0,0,F,D,13
S001569_006_0072_C_D_F_0,0,F,D,17
S001570_002_0234_C_D_F_0,0,F,D,13
S001570_002_0234_C_D_F_0,0,F,D,13
S001570_008_0072_C_D_F_0,0,F,D,13
S001570_008_0072_C_D_F_0,0,F,D,15
S001572_000_0060_C_D_F_0,0,F,D,17
S001572_000_0060_C_D_F_0,0,F,D,17
S001572_000_0160_C_D_F_0,0,F,D,17
S001572_000_0160_C_D_F_0,0,F,D,17
S001572_003_0132_C_D_F_0,0,F,D,14
S001572_003_0132_C_D_F_0,0,F,D,17
S001572_003_0132_C_D_F_0,0,F,D,17
S001572_003_0180_C_D_F_0,0,F,D,17
S001572_003_0180_C_D_F_0,0,F,D,17
S001572_003_0180_C_D_F_0,0,F,D,17
S001572_003_0180_C_D_F_0,0,F,D,17
S001574_000_0120_C_D_F_0,0,F,D,13
S001574_001_0048_C_D_F_0,0,F,D,17
S001574_001_0048_C_D_F_0,0,F,D,18
S001576_000_0120_C_D_F_0,0,F,D,17
S001576_000_0120_C_D_F_0,0,F,D,18
S001576_000_0192_C_D_F_0,0,F,D,18
S001576_000_0264_C_D_F_0,0,F,D,18
S001576_001_0224_C_D_F_0,0,F,D,18
S001576_005_0192_C_D_F_0,0,F,D,17
S001576_005_0240_C_D_F_0,0,F,D,13
S001576_007_0240_C_D_F_0,0,F,D,13
S001576_007_0240_C_D_F_0,0,F,D,17
S001576_007_0336_C_D_F_0,0,F,D,13
S001576_010_0020_C_D_F_0,0,F,D,17
S001576_012_0144_C_D_F_0,0,F,D,13
S001576_012_0144_C_D_F_0,0,F,D,14
S001577_000_0120_C_D_F_0,0,F,D,17
S001577_005_0072_C_D_F_0,0,F,D,17
S001577_005_0072_C_D_F_0,0,F,D,17
S001577_006_0198_C_D_F_0,0,F,D,13
S001577_006_0198_C_D_F_0,0,F,D,13
S001577_006_0198_C_D_F_0,0,F,D,14
S001580_000_0140_C_N_F_0,0,F,N,17
S001580_000_0336_C_N_F_0,0,F,N,17
S001580_000_0336_C_N_F_0,0,F,N,17
S001580_000_0336_C_N_F_0,0,F,N,17
S001580_001_0300_C_N_F_0,0,F,N,17
S001580_001_0300_C_N_F_0,0,F,N,17
S001580_002_0190_C_N_F_0,0,F,N,17
S001580_002_0190_C_N_F_0,0,F,N,17
S001580_004_0140_C_N_F_0,0,F,N,19
S001580_004_0140_C_N_F_0,0,F,N,19
S001580_004_0140_C_N_F_0,0,F,N,19
S001580_008_0272_C_N_F_0,0,F,N,17
S001580_008_0272_C_N_F_0,0,F,N,17
S001580_009_0270_C_N_F_0,0,F,N,17
S001580_010_0162_C_N_F_0,0,F,N,17
S001580_010_0162_C_N_F_0,0,F,N,17
S001580_010_0234_C_N_F_0,0,F,N,17
S001580_011_0154_C_N_F_0,0,F,N,17
S001580_012_0160_C_N_F_0,0,F,N,17
S001580_019_0168_C_N_F_0,0,F,N,17
S001580_019_0168_C_N_F_0,0,F,N,17
S001580_019_0168_C_N_F_0,0,F,N,17
S001580_021_0024_C_N_F_0,0,F,N,17
S001580_021_0024_C_N_F_0,0,F,N,17
S001580_021_0288_C_N_F_0,0,F,N,13
S001580_021_0288_C_N_F_0,0,F,N,13
S001580_021_0288_C_N_F_0,0,F,N,17
S001580_021_0288_C_N_F_0,0,F,N,17
S001580_024_0160_C_N_F_0,0,F,N,17
S001580_025_0390_C_N_F_0,0,F,N,17
S001580_026_0256_C_N_F_0,0,F,N,17
S001580_026_0448_C_N_F_0,0,F,N,17
S001580_029_0220_C_N_F_0,0,F,N,17
S001580_031_0286_C_N_F_0,0,F,N,17
S001580_031_0364_C_N_F_0,0,F,N,17
S001580_034_0400_C_N_F_0,0,F,N,18
S001580_036_0286_C_N_F_0,0,F,N,17
S001580_036_0308_C_N_F_0,0,F,N,17
S001580_036_0330_C_N_F_0,0,F,N,17
S001580_039_0208_C_N_F_0,0,F,N,17
S001580_040_0456_C_N_F_0,0,F,N,17
S001580_041_0180_C_N_F_0,0,F,N,17
S001580_042_0140_C_N_F_0,0,F,N,17
S001580_046_0112_C_N_F_0,0,F,N,17
S001580_047_0028_C_N_F_0,0,F,N,17
S001580_047_0028_C_N_F_0,0,F,N,17
S001580_049_0100_C_N_F_0,0,F,N,17
S001585_014_0088_C_D_F_0,0,F,D,13
S001585_014_0110_C_D_F_0,0,F,D,13
S001585_014_0176_C_D_F_0,0,F,D,13
S001585_015_0160_C_D_F_0,0,F,D,13
S001586_030_0162_C_D_F_0,0,F,D,13
S001587_000_0018_C_D_F_0,0,F,D,18
S001587_002_0026_C_D_F_0,0,F,D,18
S001587_002_0052_C_D_F_0,0,F,D,18
S001587_002_0208_C_D_F_0,0,F,D,18
S001587_004_0072_C_D_F_0,0,F,D,13
S001587_005_0336_C_D_F_0,0,F,D,14
S001587_005_0336_C_D_F_0,0,F,D,17
S001587_006_0072_C_D_F_0,0,F,D,13
S001587_006_0540_C_D_F_0,0,F,D,13
S001587_007_0182_C_D_F_0,0,F,D,14
S001587_007_0182_C_D_F_0,0,F,D,17
S001588_006_0198_C_D_F_0,0,F,D,13
S001588_006_0198_C_D_F_0,0,F,D,14
S001588_007_0380_C_D_F_0,0,F,D,18
S001588_007_0456_C_D_F_0,0,F,D,18
S001589_000_0286_C_D_F_0,0,F,D,13
S001589_000_0286_C_D_F_0,0,F,D,13
S001589_000_0286_C_D_F_0,0,F,D,14
S001589_000_0364_C_D_F_0,0,F,D,13
S001589_000_0364_C_D_F_0,0,F,D,14
S001589_001_0080_C_D_F_0,0,F,D,13
S001589_001_0080_C_D_F_0,0,F,D,13
S001589_001_0080_C_D_F_0,0,F,D,13
S001589_001_0080_C_D_F_0,0,F,D,14
S001589_002_0120_C_D_F_0,0,F,D,14
S001589_006_0096_C_D_F_0,0,F,D,13
S001589_006_0096_C_D_F_0,0,F,D,14
S001589_006_0168_C_D_F_0,0,F,D,13
S001589_006_0168_C_D_F_0,0,F,D,14
S001590_001_0114_C_D_F_0,0,F,D,14
S001592_001_0120_C_D_F_0,0,F,D,13
S001592_001_0120_C_D_F_0,0,F,D,14
S001592_001_0336_C_D_F_0,0,F,D,13
S001592_010_0260_C_D_F_0,0,F,D,13
S001593_001_0054_C_D_F_0,0,F,D,13
S001593_001_0054_C_D_F_0,0,F,D,13
S001593_003_0120_C_D_F_0,0,F,D,13
S001593_003_0120_C_D_F_0,0,F,D,13
S001593_005_0036_C_D_F_0,0,F,D,14
S001595_003_0080_C_D_F_0,0,F,D,18
S001595_003_0176_C_D_F_0,0,F,D,18
S001597_001_0036_C_D_F_0,0,F,D,13
S001597_001_0036_C_D_F_0,0,F,D,13
S001597_001_0036_C_D_F_0,0,F,D,18
S001598_003_0096_C_D_F_0,0,F,D,17
S001598_003_0096_C_D_F_0,0,F,D,17
S001598_003_0160_C_D_F_0,0,F,D,17
S001598_005_0060_C_D_F_0,0,F,D,13
S001601_002_0312_C_D_F_0,0,F,D,13
S001603_000_0270_C_D_F_0,0,F,D,14
S001603_000_0270_C_D_F_0,0,F,D,18
S001603_003_0156_C_D_F_0,0,F,D,14
S001603_003_0182_C_D_F_0,0,F,D,14
S001603_003_0208_C_D_F_0,0,F,D,14
S001603_005_0160_C_D_F_0,0,F,D,14
S001603_005_0192_C_D_F_0,0,F,D,14
S001603_009_0096_C_D_F_0,0,F,D,14
S001603_009_0288_C_D_F_0,0,F,D,14
S001603_009_0288_C_D_F_0,0,F,D,14
S001603_009_0352_C_D_F_0,0,F,D,14
S001603_009_0352_C_D_F_0,0,F,D,14
S001603_010_0204_C_D_F_0,0,F,D,14
S001603_010_0204_C_D_F_0,0,F,D,14
S001603_010_0272_C_D_F_0,0,F,D,14
S001603_010_0272_C_D_F_0,0,F,D,14
S001603_010_0442_C_D_F_0,0,F,D,14
S001603_010_0476_C_D_F_0,0,F,D,14
S001603_011_0036_C_D_F_0,0,F,D,14
S001603_011_0036_C_D_F_0,0,F,D,14
S001603_011_0054_C_D_F_0,0,F,D,14
S001603_011_0072_C_D_F_0,0,F,D,14
S001603_011_0144_C_D_F_0,0,F,D,14
S001604_003_0182_C_D_F_0,0,F,D,14
S001605_000_0220_C_D_F_0,0,F,D,13
S001605_003_0352_C_D_F_0,0,F,D,18
S001605_010_0156_C_D_F_0,0,F,D,18
S001607_000_0096_C_D_F_0,0,F,D,13
S001607_000_0096_C_D_F_0,0,F,D,14
S001607_001_0308_C_D_F_0,0,F,D,14
S001607_002_0288_C_D_F_0,0,F,D,13
S001607_004_0048_C_D_F_0,0,F,D,13
S001607_004_0080_C_D_F_0,0,F,D,14
S001608_004_0036_C_D_F_0,0,F,D,18
S001608_004_0036_C_D_F_0,0,F,D,18
S001610_004_0120_C_D_F_0,0,F,D,14
S001610_004_0120_C_D_F_0,0,F,D,18
S001610_004_0330_C_D_F_0,0,F,D,14
S001610_004_0330_C_D_F_0,0,F,D,18
S001610_004_0330_C_D_F_0,0,F,D,18
S001610_005_0090_C_D_F_0,0,F,D,18
S001610_005_0144_C_D_F_0,0,F,D,18
S001610_005_0162_C_D_F_0,0,F,D,18
S001610_005_0198_C_D_F_0,0,F,D,18
S001610_005_0270_C_D_F_0,0,F,D,18
S001610_008_0168_C_D_F_0,0,F,D,18
S001610_008_0336_C_D_F_0,0,F,D,18
S001610_008_0392_C_D_F_0,0,F,D,18
S001610_008_0420_C_D_F_0,0,F,D,18
S001611_002_0036_C_D_F_0,0,F,D,13
S001611_002_0036_C_D_F_0,0,F,D,13
S001611_002_0108_C_D_F_0,0,F,D,13
S001611_002_0108_C_D_F_0,0,F,D,13
S001611_002_0180_C_D_F_0,0,F,D,13
S001611_002_0216_C_D_F_0,0,F,D,13
S001612_001_0336_C_D_F_0,0,F,D,13
S001612_004_0300_C_D_F_0,0,F,D,13
S001613_006_0312_C_D_F_0,0,F,D,13
S001613_006_0312_C_D_F_0,0,F,D,13
S001614_003_0018_C_D_F_0,0,F,D,13
S001614_003_0180_C_D_F_0,0,F,D,13
S001615_002_0036_C_D_F_0,0,F,D,13
S001615_002_0036_C_D_F_0,0,F,D,13
S001615_003_0360_C_D_F_0,0,F,D,13
S001616_004_0026_C_D_F_0,0,F,D,13
S001616_004_0026_C_D_F_0,0,F,D,13
S001616_004_0338_C_D_F_0,0,F,D,13
S001616_006_0032_C_D_F_0,0,F,D,13
S001616_006_0032_C_D_F_0,0,F,D,13
S001616_006_0144_C_D_F_0,0,F,D,13
S001619_008_0280_C_D_F_0,0,F,D,17
S001619_008_0280_C_D_F_0,0,F,D,17
S001619_008_0280_C_D_F_0,0,F,D,17
S001619_008_0280_C_D_F_0,0,F,D,18
S001619_008_0280_C_D_F_0,0,F,D,18
S001620_008_0064_C_D_F_0,0,F,D,13
S001620_008_0064_C_D_F_0,0,F,D,13
S001620_008_0064_C_D_F_0,0,F,D,13
S001620_008_0064_C_D_F_0,0,F,D,13
S001620_008_0064_C_D_F_0,0,F,D,17
S001620_008_0064_C_D_F_0,0,F,D,18
S001620_008_0080_C_D_F_0,0,F,D,13
S001620_008_0080_C_D_F_0,0,F,D,13
S001620_008_0080_C_D_F_0,0,F,D,17
S001620_008_0080_C_D_F_0,0,F,D,18
S001620_008_0080_C_D_F_0,0,F,D,18
S001620_008_0080_C_D_F_0,0,F,D,18
S001620_012_0120_C_D_F_0,0,F,D,14
S001621_008_0216_C_D_F_0,0,F,D,17
S001621_008_0216_C_D_F_0,0,F,D,18
S001621_013_0112_C_D_F_0,0,F,D,17
S001621_013_0112_C_D_F_0,0,F,D,18
S001621_014_0154_C_D_F_0,0,F,D,13
S001621_014_0154_C_D_F_0,0,F,D,13
S001622_001_0108_C_D_F_0,0,F,D,14
S001622_004_0280_C_D_F_0,0,F,D,17
S001622_004_0280_C_D_F_0,0,F,D,18
S001623_011_0144_C_D_F_0,0,F,D,13
S001623_011_0144_C_D_F_0,0,F,D,13
S001623_011_0144_C_D_F_0,0,F,D,13
S001623_011_0144_C_D_F_0,0,F,D,14
S001623_011_0144_C_D_F_0,0,F,D,17
S001623_021_0144_C_D_F_0,0,F,D,16
S001623_021_0288_C_D_F_0,0,F,D,17
S001623_021_0288_C_D_F_0,0,F,D,18
S001624_002_0060_C_D_F_0,0,F,D,17
S001624_002_0060_C_D_F_0,0,F,D,17
S001624_002_0080_C_D_F_0,0,F,D,17
S001624_002_0080_C_D_F_0,0,F,D,17
S001625_006_0208_C_D_F_0,0,F,D,17
S001626_001_0084_C_N_F_0,0,F,N,18
S001626_001_0144_C_N_F_0,0,F,N,18
S001627_007_0128_C_N_F_0,0,F,N,14
S001632_016_0022_C_N_F_0,0,F,N,17
S001632_016_0132_C_N_F_0,0,F,N,17
S001632_016_0330_C_N_F_0,0,F,N,17
S001633_000_0240_C_D_F_0,0,F,D,18
S001633_000_0264_C_D_F_0,0,F,D,18
S001633_001_0048_C_D_F_0,0,F,D,17
S001633_005_0066_C_D_F_0,0,F,D,13
S001633_005_0066_C_D_F_0,0,F,D,17
S001633_005_0220_C_D_F_0,0,F,D,13
S001633_005_0286_C_D_F_0,0,F,D,13
S001634_000_0300_C_D_F_0,0,F,D,18
S001634_000_0450_C_D_F_0,0,F,D,17
S001634_000_0450_C_D_F_0,0,F,D,18
S001634_003_0180_C_D_F_0,0,F,D,17
S001634_003_0180_C_D_F_0,0,F,D,18
S001634_004_0090_C_D_F_0,0,F,D,18
S001634_004_0252_C_D_F_0,0,F,D,18
S001635_003_0020_C_D_F_0,0,F,D,18
S001637_002_0240_C_D_F_0,0,F,D,13
S001637_002_0240_C_D_F_0,0,F,D,18
S001637_003_0264_C_D_F_0,0,F,D,13
S001637_005_0312_C_D_F_0,0,F,D,18
S001641_003_0110_C_D_F_0,0,F,D,17
S001641_003_0110_C_D_F_0,0,F,D,17
S001641_005_0220_C_D_F_0,0,F,D,17
S001641_008_0070_C_D_F_0,0,F,D,17
S001641_008_0070_C_D_F_0,0,F,D,17
S001641_008_0070_C_D_F_0,0,F,D,18
S001641_008_0210_C_D_F_0,0,F,D,17
S001641_008_0210_C_D_F_0,0,F,D,17
S001641_008_0210_C_D_F_0,0,F,D,18
S001641_009_0056_C_D_F_0,0,F,D,17
S001641_009_0056_C_D_F_0,0,F,D,17
S001641_009_0056_C_D_F_0,0,F,D,18
S001641_009_0126_C_D_F_0,0,F,D,17
S001641_009_0126_C_D_F_0,0,F,D,17
S001641_009_0126_C_D_F_0,0,F,D,18
S001641_010_0036_C_D_F_0,0,F,D,17
S001641_011_0128_C_D_F_0,0,F,D,17
S001641_011_0128_C_D_F_0,0,F,D,17
S001642_001_0096_C_D_F_0,0,F,D,17
S001642_001_0096_C_D_F_0,0,F,D,17
S001642_005_0026_C_D_F_0,0,F,D,17
S001642_005_0026_C_D_F_0,0,F,D,18
S001642_005_0156_C_D_F_0,0,F,D,13
S001642_005_0156_C_D_F_0,0,F,D,17
S001642_005_0156_C_D_F_0,0,F,D,18
S001642_005_0234_C_D_F_0,0,F,D,13
S001642_005_0234_C_D_F_0,0,F,D,13
S001642_005_0234_C_D_F_0,0,F,D,13
S001642_005_0234_C_D_F_0,0,F,D,17
S001642_005_0234_C_D_F_0,0,F,D,18
S001642_006_0144_C_D_F_0,0,F,D,17
S001642_010_0120_C_D_F_0,0,F,D,13
S001642_010_0120_C_D_F_0,0,F,D,17
S001642_014_0390_C_D_F_0,0,F,D,18
S001642_014_0390_C_D_F_0,0,F,D,18
S001642_018_0066_C_D_F_0,0,F,D,17
S001642_018_0066_C_D_F_0,0,F,D,17
S001642_018_0066_C_D_F_0,0,F,D,17
S001644_000_0054_C_D_F_0,0,F,D,13
S001644_002_0140_C_D_F_0,0,F,D,17
S001644_002_0140_C_D_F_0,0,F,D,17
S001644_008_0064_C_D_F_0,0,F,D,17
S001644_008_0064_C_D_F_0,0,F,D,17
S001644_009_0208_C_D_F_0,0,F,D,13
S001645_000_0162_C_N_F_0,0,F,N,13
S001645_000_0162_C_N_F_0,0,F,N,13
S001645_000_0162_C_N_F_0,0,F,N,13
S001645_000_0162_C_N_F_0,0,F,N,18
S001645_003_0096_C_N_F_0,0,F,N,18
S001645_008_0198_C_N_F_0,0,F,N,17
S001645_008_0198_C_N_F_0,0,F,N,17
S001645_008_0242_C_N_F_0,0,F,N,17
S001645_009_0108_C_N_F_0,0,F,N,17
S001645_009_0108_C_N_F_0,0,F,N,17
S001645_010_0120_C_N_F_0,0,F,N,13
S001645_010_0120_C_N_F_0,0,F,N,18
S001645_010_0120_C_N_F_0,0,F,N,18
S001645_011_0108_C_N_F_0,0,F,N,17
S001645_011_0108_C_N_F_0,0,F,N,18
S001645_011_0108_C_N_F_0,0,F,N,18
S001645_011_0198_C_N_F_0,0,F,N,17
S001645_011_0198_C_N_F_0,0,F,N,18
S001645_011_0198_C_N_F_0,0,F,N,18
S001645_011_0216_C_N_F_0,0,F,N,17
S001645_011_0216_C_N_F_0,0,F,N,18
S001645_011_0216_C_N_F_0,0,F,N,18
S001645_012_0198_C_N_F_0,0,F,N,13
S001645_012_0198_C_N_F_0,0,F,N,13
S001645_012_0198_C_N_F_0,0,F,N,13
S001645_012_0198_C_N_F_0,0,F,N,18
S001645_012_0198_C_N_F_0,0,F,N,18
S001645_014_0072_C_N_F_0,0,F,N,17
S001645_014_0144_C_N_F_0,0,F,N,17
S001645_016_0024_C_N_F_0,0,F,N,17
S001645_016_0168_C_N_F_0,0,F,N,17
S001645_016_0168_C_N_F_0,0,F,N,17
S001645_016_0168_C_N_F_0,0,F,N,17
S001645_019_0036_C_N_F_0,0,F,N,17
S001646_000_0096_C_D_F_0,0,F,D,15
S001647_014_0066_C_D_F_0,0,F,D,13
S001647_026_0126_C_D_F_0,0,F,D,17
S001647_027_0240_C_D_F_0,0,F,D,17
S001647_040_0140_C_D_F_0,0,F,D,17
S001649_000_0260_C_D_F_1,1,F,D,13
S001654_002_0420_C_D_F_0,0,F,D,14
S001655_001_0240_C_D_F_0,0,F,D,14
S001655_001_0240_C_D_F_0,0,F,D,15
S001655_004_0286_C_D_F_0,0,F,D,18
S001655_005_0072_C_D_F_0,0,F,D,15
S001656_000_0060_C_D_F_0,0,F,D,13
S001656_000_0060_C_D_F_0,0,F,D,13
S001656_000_0270_C_D_F_0,0,F,D,13
S001656_000_0270_C_D_F_0,0,F,D,13
S001656_010_0052_C_D_F_0,0,F,D,13
S001656_010_0104_C_D_F_0,0,F,D,13
S001656_010_0390_C_D_F_0,0,F,D,13
S001656_010_0390_C_D_F_0,0,F,D,13
S001656_012_0016_C_D_F_0,0,F,D,13
S001656_012_0016_C_D_F_0,0,F,D,13
S001656_012_0080_C_D_F_0,0,F,D,13
S001656_012_0080_C_D_F_0,0,F,D,13
S001656_013_0196_C_D_F_0,0,F,D,13
S001656_013_0196_C_D_F_0,0,F,D,13
S001656_014_0280_C_D_F_0,0,F,D,13
S001656_014_0280_C_D_F_0,0,F,D,13
S001656_015_0096_C_D_F_0,0,F,D,13
S001656_015_0096_C_D_F_0,0,F,D,13
S001657_001_0066_C_D_F_0,0,F,D,17
S001664_001_0180_C_D_F_0,0,F,D,14
S001664_003_0216_C_D_F_0,0,F,D,14
S001677_004_0030_C_N_F_0,0,F,N,13
S001677_005_0352_C_N_F_0,0,F,N,13
S001677_005_0416_C_N_F_0,0,F,N,13
S001677_005_0448_C_N_F_0,0,F,N,13
S001677_018_0056_C_N_F_0,0,F,N,13
S001678_000_0270_C_N_F_0,0,F,N,13
S001678_004_0168_C_N_F_0,0,F,N,15
S001678_011_0540_C_N_F_0,0,F,N,13
S001678_014_0308_C_N_F_0,0,F,N,13
S001678_017_0308_C_N_F_0,0,F,N,13
S001678_025_0168_C_N_F_0,0,F,N,15
S001678_030_0476_C_N_F_0,0,F,N,13
S001679_021_0416_C_N_F_0,0,F,N,13
S001680_003_0160_C_N_F_0,0,F,N,17
S001680_009_0168_C_N_F_0,0,F,N,17
S001680_011_0056_C_N_F_0,0,F,N,17
S001680_011_0056_C_N_F_0,0,F,N,17
S001680_011_0336_C_N_F_0,0,F,N,17
S001680_011_0336_C_N_F_0,0,F,N,18
S001680_011_0392_C_N_F_0,0,F,N,17
S001680_011_0392_C_N_F_0,0,F,N,18
S001680_015_0364_C_N_F_0,0,F,N,18
S001680_016_0022_C_N_F_0,0,F,N,18
S001680_017_0054_C_N_F_0,0,F,N,17
S001680_017_0198_C_N_F_0,0,F,N,17
S001680_017_0270_C_N_F_0,0,F,N,14
S001680_017_0270_C_N_F_0,0,F,N,17
S001680_020_0216_C_N_F_0,0,F,N,17
S001681_003_0048_C_N_F_0,0,F,N,17
S001681_003_0048_C_N_F_0,0,F,N,17
S001681_008_0112_C_N_F_0,0,F,N,17
S001681_008_0364_C_N_F_0,0,F,N,13
S001681_008_0364_C_N_F_0,0,F,N,17
S001681_012_0100_C_N_F_0,0,F,N,17
S001681_020_0078_C_N_F_0,0,F,N,18
S001681_020_0260_C_N_F_0,0,F,N,17
S001681_020_0260_C_N_F_0,0,F,N,18
S001681_021_0192_C_N_F_0,0,F,N,17
S001681_021_0192_C_N_F_0,0,F,N,17
S001681_021_0288_C_N_F_0,0,F,N,17
S001681_021_0288_C_N_F_0,0,F,N,17
S001681_022_0104_C_N_F_0,0,F,N,17
S001681_022_0104_C_N_F_0,0,F,N,17
S001681_023_0090_C_N_F_0,0,F,N,17
S001681_023_0240_C_N_F_0,0,F,N,17
S001681_023_0240_C_N_F_0,0,F,N,17
S001681_023_0300_C_N_F_0,0,F,N,17
S001681_025_0144_C_N_F_0,0,F,N,17
S001681_025_0144_C_N_F_0,0,F,N,17
S001681_025_0162_C_N_F_0,0,F,N,17
S001681_025_0162_C_N_F_0,0,F,N,17
S001681_026_0140_C_N_F_0,0,F,N,13
S001681_026_0140_C_N_F_0,0,F,N,17
S001681_026_0140_C_N_F_0,0,F,N,17
S001681_026_0160_C_N_F_0,0,F,N,17
S001681_026_0160_C_N_F_0,0,F,N,17
S001681_028_0036_C_N_F_0,0,F,N,17
S001681_028_0468_C_N_F_0,0,F,N,17
S001681_030_0112_C_N_F_0,0,F,N,17
S001681_030_0112_C_N_F_0,0,F,N,17
S001681_030_0140_C_N_F_0,0,F,N,17
S001681_030_0140_C_N_F_0,0,F,N,17
S001681_030_0140_C_N_F_0,0,F,N,17
S001681_031_0084_C_N_F_0,0,F,N,18
S001681_032_0096_C_N_F_0,0,F,N,13
S001681_032_0096_C_N_F_0,0,F,N,17
S001681_032_0096_C_N_F_0,0,F,N,17
S001681_032_0160_C_N_F_0,0,F,N,17
S001681_032_0160_C_N_F_0,0,F,N,17
S001681_032_0160_C_N_F_0,0,F,N,18
S001681_033_0392_C_N_F_0,0,F,N,18
S001681_034_0028_C_N_F_0,0,F,N,17
S001681_034_0028_C_N_F_0,0,F,N,17
S001681_034_0140_C_N_F_0,0,F,N,17
S001681_034_0140_C_N_F_0,0,F,N,17
S001681_035_0034_C_N_F_0,0,F,N,14
S001681_035_0374_C_N_F_0,0,F,N,15
S001681_035_0374_C_N_F_0,0,F,N,15
S001682_000_0156_C_N_F_0,0,F,N,13
S001682_000_0156_C_N_F_0,0,F,N,13
S001682_001_0056_C_N_F_0,0,F,N,13
S001682_001_0056_C_N_F_0,0,F,N,17
S001682_003_0270_C_N_F_0,0,F,N,17
S001682_003_0270_C_N_F_0,0,F,N,17
S001682_003_0270_C_N_F_0,0,F,N,17
S001682_003_0330_C_N_F_0,0,F,N,17
S001682_003_0330_C_N_F_0,0,F,N,17
S001682_004_0026_C_N_F_0,0,F,N,17
S001682_004_0182_C_N_F_0,0,F,N,17
S001682_004_0182_C_N_F_0,0,F,N,17
S001682_005_0210_C_N_F_0,0,F,N,17
S001682_005_0240_C_N_F_0,0,F,N,17
S001682_005_0270_C_N_F_0,0,F,N,17
S001682_005_0270_C_N_F_0,0,F,N,17
S001682_008_0102_C_N_F_0,0,F,N,18
S001682_010_0330_C_N_F_0,0,F,N,17
S001682_013_0198_C_N_F_0,0,F,N,17
S001682_014_0408_C_N_F_0,0,F,N,13
S001682_014_0408_C_N_F_0,0,F,N,17
S001682_014_0408_C_N_F_0,0,F,N,17
S001682_014_0408_C_N_F_0,0,F,N,17
S001682_015_0144_C_N_F_0,0,F,N,13
S001682_015_0144_C_N_F_0,0,F,N,17
S001682_015_0216_C_N_F_0,0,F,N,13
S001682_015_0216_C_N_F_0,0,F,N,17
S001682_015_0240_C_N_F_0,0,F,N,13
S001682_015_0240_C_N_F_0,0,F,N,17
S001682_016_0300_C_N_F_0,0,F,N,17
S001682_016_0300_C_N_F_0,0,F,N,17
S001682_016_0300_C_N_F_0,0,F,N,17
S001682_016_0360_C_N_F_0,0,F,N,17
S001682_016_0360_C_N_F_0,0,F,N,17
S001682_016_0360_C_N_F_0,0,F,N,17
S001682_016_0360_C_N_F_0,0,F,N,17
S001682_018_0048_C_N_F_0,0,F,N,14
S001682_018_0048_C_N_F_0,0,F,N,17
S001682_018_0264_C_N_F_0,0,F,N,17
S001682_020_0390_C_N_F_0,0,F,N,17
S001682_023_0336_C_N_F_0,0,F,N,18
S001682_025_0238_C_N_F_0,0,F,N,17
S001682_025_0238_C_N_F_0,0,F,N,17
S001682_025_0476_C_N_F_0,0,F,N,17
S001682_028_0260_C_N_F_0,0,F,N,17
S001683_000_0264_C_N_F_0,0,F,N,13
S001683_000_0264_C_N_F_0,0,F,N,13
S001683_002_0056_C_N_F_0,0,F,N,13
S001683_002_0056_C_N_F_0,0,F,N,13
S001683_002_0308_C_N_F_0,0,F,N,13
S001683_002_0308_C_N_F_0,0,F,N,13
S001683_002_0308_C_N_F_0,0,F,N,17
S001683_002_0308_C_N_F_0,0,F,N,17
S001683_003_0198_C_N_F_0,0,F,N,13
S001683_003_0198_C_N_F_0,0,F,N,13
S001683_003_0198_C_N_F_0,0,F,N,13
S001683_003_0330_C_N_F_0,0,F,N,13
S001683_003_0330_C_N_F_0,0,F,N,13
S001683_003_0330_C_N_F_0,0,F,N,13
S001683_013_0182_C_N_F_0,0,F,N,13
S001683_013_0182_C_N_F_0,0,F,N,17
S001683_017_0048_C_N_F_0,0,F,N,18
S001683_019_0130_C_N_F_0,0,F,N,17
S001683_019_0234_C_N_F_0,0,F,N,17
S001683_021_0036_C_N_F_0,0,F,N,13
S001683_021_0036_C_N_F_0,0,F,N,13
S001683_025_0330_C_N_F_0,0,F,N,17
S001683_026_0360_C_N_F_0,0,F,N,17
S001683_026_0360_C_N_F_0,0,F,N,17
S001683_030_0130_C_N_F_0,0,F,N,17
S001683_031_0168_C_N_F_0,0,F,N,13
S001683_031_0168_C_N_F_0,0,F,N,13
S001683_031_0168_C_N_F_0,0,F,N,13
S001683_035_0390_C_N_F_0,0,F,N,13
S001683_035_0390_C_N_F_0,0,F,N,13
S001683_035_0390_C_N_F_0,0,F,N,13
S001683_037_0150_C_N_F_0,0,F,N,17
S001683_037_0360_C_N_F_0,0,F,N,17
S001683_038_0112_C_N_F_0,0,F,N,17
S001685_007_0224_C_D_F_0,0,F,D,13
S001685_007_0224_C_D_F_0,0,F,D,18
S001685_007_0240_C_D_F_0,0,F,D,13
S001685_007_0240_C_D_F_0,0,F,D,18
S001685_023_0128_C_D_F_0,0,F,D,18
S001686_004_0224_C_D_F_0,0,F,D,13
S001689_016_0182_C_D_F_0,0,F,D,14
S001689_016_0208_C_D_F_0,0,F,D,14
S001690_011_0096_C_D_F_0,0,F,D,14
S001692_007_0180_C_D_F_0,0,F,D,18
S001693_016_0044_C_D_F_0,0,F,D,13
